Branch;ID;ParentID;Round;Card;Opponent;Select;Conf;PM;P0;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26
0;1;0;0;0;1;1;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;2;1;0;12;1;1;1.00001;5.99994e-05;0.0296797;0.0375496;0.0428696;0.0550395;0.0501195;0.0433496;0.0315697;0.0190598;0.0102799;0.00475995;0.00162998;0.000389996;0.000139999;0.0269597;0.0576894;0.0677193;0.0892091;0.101929;0.095859;0.0864991;0.0614194;0.0365196;0.0197798;0.00887991;0.00242998;0.000839992;0.0177598
0;3;2;0;11;0;1;0.29058;3.44139e-05;0.0368573;0.038991;0.046975;0.0603276;0.0475256;0.0440498;0.029183;0.0162778;0.00801845;0.00354463;0.00096359;0.000240898;6.88279e-05;0.0348269;0.0644917;0.0715466;0.0970473;0.101659;0.0932273;0.0793929;0.0538234;0.0288045;0.0150733;0.00616009;0.00137656;0.000412967;0.0190653
0;4;2;0;7;0;0;0.24235;0.000123788;0.0271096;0.0378791;0.0401485;0.0533113;0.0526511;0.0438622;0.0320198;0.0195585;0.010522;0.0050753;0.00148545;0.000330101;0.000206313;0.0236022;0.0552507;0.065979;0.0904064;0.10229;0.0990716;0.0902826;0.0635032;0.0357747;0.0215391;0.00895399;0.00206313;0.000825253;0.0161337
0;5;2;0;1;0;0;0.21619;4.62556e-05;0.0238216;0.0350618;0.0406587;0.049586;0.0490309;0.0420463;0.0324252;0.0232666;0.0134141;0.00670706;0.00272908;0.000647579;0.000277534;0.0214626;0.0494472;0.0628614;0.0819649;0.0987557;0.0970443;0.0914473;0.0710024;0.0455618;0.0251631;0.0134141;0.00444054;0.00143392;0.0162357
0;6;2;0;6;0;0;0.25092;3.98533e-05;0.0288937;0.0377013;0.0426431;0.0552766;0.0516101;0.0431612;0.033158;0.0181731;0.00996333;0.0041846;0.00159413;0.000398533;3.98533e-05;0.025825;0.0592619;0.0691455;0.0852064;0.104615;0.0947712;0.0868006;0.0599394;0.0383788;0.0188905;0.00805037;0.00227164;0.00083692;0.0191296
0;9;3;0;24;1;0;0.00796;0;0.0452261;0.040201;0.0414573;0.0540201;0.0464824;0.0464824;0.0251256;0.0113065;0.0100503;0.00251256;0.00251256;0;0;0.031407;0.0728643;0.0690955;0.0816583;0.113065;0.0992462;0.0791457;0.0577889;0.0251256;0.0138191;0.00502513;0.00376884;0;0.0213568
0;13;3;0;33;1;0;0.00772;0;0.0323834;0.0401554;0.0544041;0.0595855;0.0427461;0.0544041;0.0349741;0.011658;0.0129534;0.00647668;0;0;0;0.0310881;0.0608808;0.0699482;0.0777202;0.107513;0.0971503;0.0764249;0.0595855;0.0272021;0.011658;0.00518135;0.00259067;0;0.0220207
0;17;3;0;31;1;0;0.00763;0;0.0314548;0.0471822;0.0419397;0.0707733;0.0484928;0.0471822;0.0275229;0.0235911;0.00393185;0.0078637;0.00262123;0;0;0.0249017;0.0629096;0.0707733;0.100917;0.0996068;0.0904325;0.0720839;0.0602883;0.0275229;0.0183486;0.00655308;0.00131062;0;0.0104849
0;21;3;0;29;1;0;0.00742;0;0.0336927;0.0458221;0.0431267;0.0512129;0.0485175;0.0660377;0.0390836;0.0242588;0.00673854;0.00943396;0;0;0;0.0283019;0.0781671;0.0808625;0.0714286;0.106469;0.0889488;0.0781671;0.0458221;0.0296496;0.00539084;0.00404313;0;0;0.0134771
0;26;3;0;20;1;0;0.00803;0;0.0311332;0.0423412;0.0348692;0.0622665;0.0510585;0.0410959;0.0298879;0.0136986;0.00996264;0.00747198;0;0;0;0.0298879;0.0597758;0.0734745;0.0933997;0.123288;0.0946451;0.0821918;0.0398506;0.0386052;0.011208;0.00124533;0.00249066;0.00124533;0.0236613
0;30;3;0;8;1;0;0.00837;0.00119474;0.0322581;0.0322581;0.0250896;0.0585424;0.0525687;0.046595;0.0238949;0.0191159;0.0107527;0.00358423;0.00119474;0.00119474;0;0.0262843;0.0728793;0.0537634;0.0919952;0.124253;0.0872163;0.0872163;0.0501792;0.0346476;0.0203106;0.00955794;0;0;0.0322581
0;34;3;0;50;1;0;0.00783;0;0.0293742;0.0229885;0.0613027;0.0740741;0.045977;0.0395913;0.0293742;0.0140485;0.0191571;0.0063857;0;0;0.00127714;0.0332056;0.0472541;0.0600255;0.0932312;0.0945083;0.106003;0.0855683;0.0536398;0.0421456;0.0153257;0.00766284;0.00127714;0;0.0153257
0;38;3;0;2;1;0;0.00862;0;0.0313225;0.0301624;0.0382831;0.0591647;0.0359629;0.037123;0.0348028;0.00928074;0.00696056;0.00232019;0;0;0;0.037123;0.0707657;0.0719258;0.0846868;0.12065;0.0916473;0.0916473;0.0533643;0.0359629;0.0116009;0.00928074;0;0.00116009;0.0336427
0;42;3;0;35;1;0;0.00745;0;0.0416107;0.0456376;0.0483221;0.0671141;0.0442953;0.0402685;0.0362416;0.0228188;0.0107383;0.00268456;0.00268456;0.00134228;0;0.0322148;0.0510067;0.0778523;0.111409;0.0832215;0.095302;0.0765101;0.0496644;0.0228188;0.0174497;0.00671141;0.00134228;0;0.00939597
0;46;3;0;5;1;0;0.00793;0;0.035309;0.037831;0.0453972;0.0617907;0.0567465;0.0466583;0.0201765;0.0176545;0.0037831;0.00252207;0;0;0;0.0340479;0.0781841;0.0554855;0.0857503;0.114754;0.0933165;0.0794451;0.0580076;0.0226986;0.0189155;0.0100883;0;0.00252207;0.0176545
0;51;3;0;37;1;0;0.00922;0;0.0260304;0.0390456;0.0260304;0.0401302;0.0336226;0.032538;0.0119306;0.016269;0.0032538;0.0010846;0.0010846;0.0010846;0;0.037961;0.0856833;0.0748373;0.110629;0.132321;0.104121;0.0867679;0.0715835;0.032538;0.016269;0.00542299;0.0021692;0;0.00650759
0;55;3;0;28;1;0;0.00746;0;0.038874;0.0603217;0.0375335;0.0563003;0.0536193;0.0522788;0.0348525;0.0134048;0.00670241;0.00536193;0;0.00134048;0;0.0348525;0.0670241;0.0710456;0.0978552;0.105898;0.0911528;0.0683646;0.0335121;0.0268097;0.0160858;0.00938338;0;0.00134048;0.0147453
0;59;3;0;46;1;0;0.00775;0;0.0451613;0.0335484;0.0477419;0.0787097;0.0425806;0.0245161;0.0309677;0.0116129;0.00903226;0.00258065;0.00129032;0;0;0.0516129;0.0645161;0.0787097;0.116129;0.116129;0.0877419;0.076129;0.036129;0.0167742;0.0103226;0.00129032;0;0;0.0154839
0;63;3;0;45;1;0;0.00741;0;0.0566802;0.048583;0.0593792;0.0458839;0.0431849;0.0431849;0.0350877;0.0175439;0.00674764;0.00134953;0.00269906;0;0;0.0337382;0.0472335;0.0796221;0.11471;0.0904184;0.0958165;0.0836707;0.0404858;0.0202429;0.0121457;0.00944669;0.00134953;0;0.00944669
0;66;3;0;15;1;0;0.00761;0;0.0354796;0.0407359;0.0591327;0.0486202;0.0420499;0.0551905;0.0262812;0.0302234;0.0118265;0.00262812;0;0;0;0.0407359;0.086728;0.0749014;0.0762155;0.0854139;0.0854139;0.0880421;0.0473062;0.0289093;0.00788436;0.0065703;0.00131406;0;0.0170828
0;70;3;0;21;1;0;0.00803;0;0.0336239;0.0336239;0.0473225;0.0734745;0.0386052;0.0373599;0.0323786;0.0199253;0.00871731;0.00373599;0;0;0;0.0286426;0.0547945;0.0572852;0.108344;0.104608;0.0971357;0.0709838;0.0672478;0.0249066;0.0161893;0.00498132;0.00249066;0;0.0323786
0;74;3;0;27;1;0;0.007;0;0.0614286;0.0457143;0.0428571;0.0714286;0.0671429;0.06;0.0285714;0.02;0.00428571;0.00142857;0.00142857;0;0;0.0314286;0.0471429;0.0685714;0.0928571;0.0671429;0.0928571;0.0842857;0.0485714;0.0228571;0.0157143;0.00714286;0.00142857;0;0.0142857
0;77;3;0;4;1;0;0.0079;0;0.0481013;0.0443038;0.0455696;0.0468354;0.0506329;0.0379747;0.0329114;0.0113924;0.00632911;0.00632911;0;0;0;0.0316456;0.0696203;0.0518987;0.108861;0.0962025;0.0911392;0.0772152;0.064557;0.0316456;0.0164557;0.00632911;0.00126582;0.00126582;0.0202532
0;81;3;0;44;1;0;0.00776;0;0.0412371;0.0335052;0.0528351;0.0708763;0.0579897;0.0425258;0.0219072;0.00773196;0.00257732;0;0;0;0;0.0489691;0.064433;0.0902062;0.0863402;0.101804;0.0953608;0.0773196;0.0528351;0.0167526;0.00773196;0.00515464;0.00128866;0;0.0193299
0;85;3;0;51;1;0;0.00794;0;0.0277078;0.0289673;0.0403023;0.0680101;0.0579345;0.0579345;0.0188917;0.0201511;0.011335;0.00251889;0;0;0;0.0151134;0.0440806;0.0843829;0.0994962;0.0843829;0.105793;0.0944584;0.0730479;0.0251889;0.0277078;0.00377834;0.00251889;0;0.00503778
0;89;3;0;34;1;0;0.0072;0;0.0416667;0.0458333;0.0402778;0.0736111;0.0569444;0.0458333;0.0527778;0.0166667;0.00694444;0.00694444;0.00138889;0;0;0.0347222;0.0541667;0.0666667;0.0833333;0.101389;0.0833333;0.0583333;0.0569444;0.0430556;0.0111111;0.00833333;0;0;0.00833333
0;93;3;0;49;1;0;0.0079;0;0.0265823;0.0291139;0.0518987;0.0594937;0.0379747;0.0556962;0.043038;0.0189873;0.00506329;0.00886076;0.00253165;0;0;0.0291139;0.0582278;0.0632911;0.0810127;0.0898734;0.116456;0.0860759;0.0658228;0.0329114;0.0164557;0.00632911;0;0.00126582;0.0126582
0;97;3;0;3;1;0;0.00814;0;0.0356265;0.0503686;0.0515971;0.0626536;0.046683;0.036855;0.0110565;0.0159705;0.002457;0.002457;0.002457;0.0012285;0;0.0405405;0.0540541;0.0687961;0.0945946;0.0921376;0.0712531;0.0958231;0.0565111;0.036855;0.0184275;0.00614251;0.0036855;0;0.0405405
0;101;3;0;38;1;0;0.00923;0;0.0238353;0.0238353;0.0325027;0.0476706;0.0379198;0.0368364;0.020585;0.00541712;0.00108342;0.00325027;0;0;0;0.0487541;0.0780065;0.084507;0.111593;0.111593;0.099675;0.0790899;0.0747562;0.0411701;0.0238353;0.00758397;0.00108342;0.00108342;0.00325027
0;106;3;0;19;1;0;0.00803;0;0.0236613;0.0298879;0.0373599;0.0784558;0.0448319;0.0460772;0.0311332;0.01868;0.00996264;0.00373599;0.00249066;0;0;0.0361146;0.0660025;0.0722291;0.0846824;0.107098;0.0996264;0.0772105;0.0485679;0.0373599;0.0161893;0.00498132;0;0.00124533;0.0211706
0;109;3;0;22;1;0;0.00812;0;0.0381773;0.0431034;0.0394089;0.0455665;0.0554187;0.0320197;0.0344828;0.0110837;0.0123153;0.00369458;0;0;0;0.0283251;0.0738916;0.0689655;0.0960591;0.105911;0.114532;0.0726601;0.0418719;0.0283251;0.0184729;0.00738916;0;0;0.0270936
0;114;3;0;13;1;0;0.00821;0;0.0280146;0.0401949;0.0414129;0.0487211;0.0548112;0.0389769;0.0304507;0.0207065;0.00974421;0.00243605;0;0.00121803;0;0.0353228;0.0657734;0.0535932;0.101096;0.119367;0.0755177;0.0767357;0.0718636;0.0316687;0.0133983;0.00609013;0.00121803;0;0.0304507
0;118;3;0;23;1;0;0.0078;0;0.0320513;0.0371795;0.0512821;0.0653846;0.0564103;0.0423077;0.0269231;0.0179487;0.00897436;0.0025641;0.00128205;0;0;0.0269231;0.05;0.0705128;0.098718;0.0974359;0.101282;0.0884615;0.0474359;0.0307692;0.0179487;0.00641026;0;0;0.0205128
0;122;3;0;42;1;0;0.00721;0;0.0638003;0.0485437;0.0693481;0.0554785;0.038835;0.0443828;0.0305132;0.00970874;0.00138696;0.00138696;0;0;0;0.0485437;0.0818308;0.0707351;0.133148;0.0859917;0.0929265;0.0554785;0.0305132;0.0124827;0.00693481;0.00138696;0;0;0.0152566
0;125;3;0;9;1;0;0.00902;0;0.0166297;0.0243902;0.04102;0.0643016;0.037694;0.0321508;0.0243902;0.0121951;0.00997783;0.00221729;0;0;0.00110865;0.0332594;0.0764967;0.0532151;0.104213;0.10643;0.0953437;0.0920177;0.0643016;0.04102;0.0221729;0.0110865;0.00221729;0;0.0310421
0;129;3;0;32;1;0;0.00758;0;0.0263852;0.0211082;0.0580475;0.0580475;0.0633245;0.0567282;0.0395778;0.0171504;0.0118734;0.00263852;0.00131926;0;0;0.0356201;0.0646438;0.0804749;0.10686;0.0897098;0.091029;0.0659631;0.0514512;0.0263852;0.0145119;0.00263852;0.00131926;0.00131926;0.0105541
0;133;3;0;14;1;0;0.00751;0;0.0439414;0.0399467;0.0545939;0.0585885;0.0599201;0.0519308;0.0306258;0.0186418;0.00532623;0.00266312;0;0;0;0.0266312;0.0545939;0.0745672;0.0958722;0.10253;0.0825566;0.0612517;0.0492676;0.0292943;0.0146471;0.00665779;0.00399467;0;0.0306258
0;137;3;0;30;1;0;0.0072;0;0.0361111;0.05;0.0597222;0.0680556;0.0527778;0.0375;0.0333333;0.0305556;0.00972222;0.00416667;0.00416667;0.00138889;0;0.0305556;0.0625;0.0736111;0.0875;0.0805556;0.0902778;0.0819444;0.0486111;0.025;0.0111111;0.00277778;0.00416667;0.00138889;0.0111111
0;143;3;0;40;1;0;0.0071;0;0.0535211;0.056338;0.0690141;0.0802817;0.0380282;0.0450704;0.0225352;0.00704225;0.0056338;0;0.00140845;0;0;0.0422535;0.0619718;0.0788732;0.111268;0.102817;0.0676056;0.0676056;0.0408451;0.0169014;0.0112676;0.00140845;0;0;0.0169014
0;147;3;0;17;1;0;0.00792;0;0.0492424;0.0441919;0.0353535;0.0492424;0.0479798;0.0479798;0.0277778;0.010101;0.0138889;0.00126263;0.00126263;0;0;0.0416667;0.0669192;0.0833333;0.0833333;0.094697;0.084596;0.0782828;0.0669192;0.0214646;0.0176768;0.00378788;0.00252525;0;0.0252525
0;151;3;0;39;1;0;0.00752;0;0.043883;0.043883;0.0731383;0.0531915;0.0465426;0.0319149;0.0226064;0.0172872;0.00531915;0;0;0;0;0.0585106;0.0771277;0.0957447;0.114362;0.0904255;0.0864362;0.0797872;0.0265957;0.0119681;0.00398936;0.00398936;0;0;0.0119681
0;155;3;0;10;1;1;0.0082;0;0.0378049;0.0329268;0.0536585;0.0512195;0.0292683;0.0463415;0.0304878;0.0219512;0.0109756;0.00487805;0.00243902;0;0;0.0268293;0.0414634;0.0756098;0.0939024;0.0865854;0.0951219;0.0890244;0.0658537;0.0341463;0.0219512;0.0134146;0.00365854;0.00121951;0.0280488
0;171;155;1;4;1;1;1.00029;9.9971e-05;0.0288216;0.0463366;0.0441972;0.0589329;0.0549841;0.0445371;0.0327305;0.0203341;0.00987714;0.00488858;0.00160953;0.000419878;8.99739e-05;0.0226034;0.0544842;0.0629218;0.0846355;0.0994812;0.0911436;0.0850253;0.0631817;0.0373892;0.020794;0.00900739;0.00290916;0.000729788;0.0178248
0;415;155;1;9;1;0;0.00032;0;0.03125;0;0.0625;0;0.0625;0.03125;0;0.03125;0;0.03125;0;0;0;0.0625;0.03125;0.09375;0.09375;0.03125;0.15625;0.0625;0.09375;0;0.03125;0.03125;0;0;0.03125
0;553;155;1;28;1;0;0.00032;0;0.0625;0.03125;0.0625;0.0625;0;0;0;0;0;0;0;0;0;0.0625;0.09375;0.03125;0.03125;0.125;0.15625;0.09375;0.0625;0.03125;0.03125;0;0;0;0.03125
0;702;155;1;8;1;0;0.00031;0;0.0322581;0;0;0.0967742;0.0322581;0.0322581;0.0967742;0.0967742;0;0;0;0;0;0.0322581;0.0645161;0.0645161;0.0967742;0.0645161;0;0.0645161;0.0322581;0.0645161;0.0322581;0.0322581;0.0322581;0;0
0;850;155;1;20;1;0;0.00029;0;0.103448;0.0689655;0.103448;0.0689655;0.103448;0.0689655;0;0;0.0344828;0;0;0;0;0;0.0344828;0;0.103448;0.103448;0.103448;0;0.0344828;0;0.0344828;0;0;0;0
0;1005;155;1;35;1;0;0.00031;0;0;0.0322581;0.129032;0.0645161;0;0.0645161;0.0645161;0;0;0;0;0;0;0.0322581;0.0322581;0.0645161;0.0645161;0.0645161;0.129032;0.129032;0.0322581;0.0322581;0;0;0;0;0.0322581
0;1153;155;1;14;1;0;0.00032;0;0;0.03125;0;0.09375;0.03125;0.03125;0;0.03125;0.03125;0;0;0;0;0;0;0.125;0.15625;0.0625;0.0625;0.125;0;0.09375;0.03125;0.03125;0;0;0.03125
0;1293;155;1;24;1;0;0.00031;0;0.0967742;0;0.0322581;0.0322581;0.0322581;0.0645161;0.0322581;0.0322581;0;0.0322581;0;0;0;0.0322581;0.0645161;0.0322581;0.0645161;0.0967742;0.0967742;0.0967742;0.0645161;0;0.0322581;0;0;0.0322581;0
0;1450;155;1;17;1;0;0.0003;0;0.0333333;0.1;0.1;0.0333333;0.0333333;0.0333333;0.0666667;0.0333333;0;0;0;0;0;0.0333333;0.0666667;0.0666667;0;0.0666667;0.0666667;0.0333333;0.1;0.0333333;0;0.0333333;0;0;0.0333333
0;1615;155;1;29;1;0;0.00034;0;0;0;0.0294118;0;0;0.0294118;0;0;0.0294118;0;0;0;0;0.0294118;0.0588235;0.117647;0.117647;0.0588235;0.147059;0.0588235;0.117647;0.0882353;0;0.0294118;0.0294118;0;0.0294118
0;1752;155;1;34;1;0;0.00032;0;0.0625;0;0.0625;0;0;0.0625;0;0.03125;0;0;0;0;0;0.0625;0.03125;0.0625;0.125;0.03125;0.0625;0.09375;0.0625;0.03125;0.09375;0.03125;0;0;0.0625
0;1896;155;1;3;1;0;0.00031;0;0.129032;0.0645161;0;0.0322581;0.0645161;0;0;0;0.0322581;0;0.0322581;0;0;0.0322581;0;0.0967742;0.129032;0.0967742;0.0322581;0.16129;0;0;0.0645161;0;0;0;0
0;2098;155;1;13;1;0;0.0003;0;0;0.0333333;0;0.0666667;0.0666667;0.1;0.1;0;0.0333333;0;0.0333333;0;0;0;0.0333333;0.133333;0.0666667;0;0.0666667;0.133333;0.0666667;0;0;0.0333333;0;0;0
0;2214;155;1;27;1;0;0.00033;0;0;0.030303;0.030303;0.030303;0;0.0606061;0;0;0;0;0;0;0;0.030303;0.0909091;0.121212;0.0606061;0.0606061;0.151515;0.121212;0;0.030303;0.030303;0.030303;0;0;0.0909091
0;2341;155;1;2;1;0;0.0003;0;0.0666667;0.0333333;0;0.166667;0;0;0.1;0.0333333;0;0;0;0;0;0.0333333;0.0333333;0.0333333;0.0666667;0.0666667;0.0666667;0.0666667;0.1;0.1;0;0;0;0;0
0;2507;155;1;19;1;0;0.00031;0;0.0322581;0;0.0645161;0.0967742;0.0322581;0.0645161;0.0322581;0;0;0;0;0;0;0;0.0645161;0.0967742;0.0645161;0.0645161;0.0645161;0.129032;0.0645161;0.0645161;0;0.0322581;0;0;0
0;2650;155;1;32;1;0;0.00033;0;0;0;0;0.030303;0.0606061;0.0606061;0;0;0;0;0;0;0;0.030303;0.030303;0.151515;0.151515;0.0909091;0.181818;0;0.030303;0;0.030303;0;0;0;0.121212
0;2740;155;1;5;1;0;0.00032;0;0;0.0625;0.03125;0;0.0625;0;0.03125;0.03125;0;0;0;0;0;0;0;0.09375;0.09375;0.25;0.09375;0.125;0.0625;0;0;0.03125;0;0;0
0;2865;155;1;22;1;0;0.00031;0;0.0322581;0.0967742;0.0322581;0.0322581;0;0.0645161;0.0322581;0;0;0.0322581;0;0;0;0;0.0322581;0.0967742;0.0645161;0.129032;0.0322581;0.193548;0;0;0.0322581;0.0322581;0;0;0.0322581
0;3002;155;1;37;1;0;0.0003;0;0.0666667;0.0333333;0.133333;0.1;0.0333333;0.1;0;0.0333333;0.0333333;0;0;0;0;0;0;0.0333333;0;0.0333333;0.1;0.1;0.0333333;0;0;0;0;0;0.133333
0;3165;155;1;15;1;0;0.0003;0;0.0333333;0.1;0;0.133333;0.0333333;0.0333333;0;0;0;0.0333333;0;0;0;0;0.1;0.133333;0.0666667;0.0666667;0.0666667;0.0333333;0.1;0.0333333;0;0;0;0;0
0;3289;155;1;21;1;0;0.00033;0;0;0.030303;0;0;0;0.030303;0.030303;0.0909091;0;0;0;0;0;0.0606061;0.030303;0.030303;0.212121;0.0606061;0.151515;0.0606061;0.121212;0.030303;0;0;0;0;0.030303
0;3436;155;1;30;1;0;0.00033;0;0;0;0.030303;0.030303;0;0.0606061;0;0;0;0;0;0;0;0.0606061;0.030303;0.0606061;0.121212;0.0909091;0.0606061;0.121212;0.181818;0.0909091;0;0;0;0;0.030303
0;3544;155;1;38;1;0;0.00029;0;0.0344828;0;0.0689655;0.103448;0.0689655;0.0344828;0.0689655;0.137931;0.0344828;0;0;0;0;0;0;0;0.0344828;0.0689655;0.103448;0.0344828;0.103448;0.0344828;0.0344828;0;0;0;0
0;3641;155;1;33;1;0;0.00033;0;0.0606061;0.0606061;0.0606061;0;0;0;0.030303;0;0;0;0;0;0;0.0606061;0;0.030303;0.0606061;0.272727;0.0606061;0.0606061;0.151515;0;0.030303;0;0;0;0.030303
0;3735;155;1;23;1;0;0.00031;0;0;0;0.16129;0.0322581;0.0322581;0.0967742;0;0;0;0;0;0;0;0;0;0.129032;0.0645161;0.0967742;0.0967742;0.129032;0;0.0322581;0.0645161;0;0.0322581;0;0
0;3846;155;1;31;1;0;0.00032;0;0.0625;0;0.03125;0;0;0.0625;0.0625;0;0.0625;0;0;0;0;0.03125;0.09375;0.03125;0.25;0.09375;0.03125;0;0.0625;0.09375;0;0;0;0;0
0;7246;171;1;1;0;1;0.34112;0.000117261;0.041012;0.0397807;0.044178;0.0601548;0.0530019;0.0417155;0.0307516;0.0192601;0.00844278;0.0046318;0.00120192;0.000381098;8.79456e-05;0.0297256;0.0570767;0.0637019;0.0880042;0.0962418;0.092079;0.0848089;0.0600082;0.0358818;0.0203741;0.0082962;0.00249179;0.000820826;0.0157423
0;9856;171;1;6;0;0;0.33392;5.98946e-05;0.0231193;0.0507307;0.0445316;0.0577683;0.0568699;0.0462686;0.0332714;0.0208433;0.00979276;0.00482151;0.00182678;0.000479157;8.98419e-05;0.0189267;0.053396;0.0621406;0.0826845;0.0992753;0.091459;0.0841519;0.0649557;0.0392609;0.021023;0.00955319;0.00290489;0.000868472;0.0188967
0;12994;171;1;7;0;0;0.32526;0.000122979;0.0218902;0.0486995;0.0438726;0.0588145;0.0551251;0.0457173;0.0342495;0.0209371;0.0114677;0.00522659;0.00181393;0.00039968;9.22339e-05;0.018908;0.0528808;0.0629035;0.0831027;0.103087;0.0898358;0.0861465;0.0646867;0.0370473;0.0209986;0.00919265;0.00335117;0.000491914;0.018908
0;20208;7246;1;42;1;0;0.00917;0;0.0545256;0.0381679;0.0534351;0.0687023;0.0501636;0.0348964;0.0370774;0.0141767;0.00654308;0.00327154;0;0;0;0.040349;0.0687023;0.0741549;0.10687;0.102508;0.0763359;0.0796074;0.0392585;0.0283533;0.0109051;0.00327154;0;0;0.00763359
0;27896;7246;1;15;1;0;0.00973;0;0.0400822;0.0390545;0.0390545;0.0678314;0.0503597;0.0431655;0.0308325;0.0236382;0.0113052;0.00308325;0.0020555;0;0;0.0359712;0.0585817;0.0596095;0.0966084;0.0976362;0.0853032;0.0668037;0.0585817;0.0267215;0.016444;0.0113052;0.0061665;0;0.028777
0;41614;7246;1;3;1;0;0.01095;0;0.0347032;0.0356164;0.0438356;0.0474886;0.0392694;0.0392694;0.026484;0.0146119;0.00639269;0.000913242;0.00182648;0.000913242;0.000913242;0.0237443;0.0575342;0.0675799;0.0922374;0.10137;0.0986301;0.100457;0.0593607;0.0365297;0.0219178;0.00547945;0.000913242;0;0.0410959
0;48958;7246;1;49;1;0;0.00934;0;0.0492505;0.0353319;0.0406852;0.0706638;0.0449679;0.0449679;0.0299786;0.0310492;0.01606;0.00642398;0.00107066;0;0;0.0256959;0.0556745;0.0428266;0.0792291;0.0942184;0.100642;0.0888651;0.0760171;0.0364026;0.0117773;0.0117773;0;0;0.00535332
0;61448;7246;1;40;1;0;0.00872;0;0.0573394;0.043578;0.0561927;0.0688073;0.0550459;0.0424312;0.037844;0.0194954;0.00344037;0.00344037;0;0;0;0.0355505;0.0756881;0.0940367;0.0928899;0.0986239;0.0779817;0.0642202;0.0355505;0.0194954;0.00573394;0.00114679;0;0;0.0103211
0;71844;7246;1;24;1;0;0.00943;0;0.0339343;0.0455992;0.0434783;0.0636267;0.0710498;0.0360551;0.0371156;0.0254507;0.0106045;0.00424178;0.00106045;0.00106045;0;0.0254507;0.0593849;0.0572641;0.078473;0.0742312;0.0848356;0.0795334;0.0572641;0.0498409;0.0254507;0.0116649;0.00212089;0;0.0201485
0;81245;7246;1;14;1;0;0.00982;0;0.0427699;0.0346232;0.0519348;0.0590631;0.0397149;0.0488798;0.0376782;0.0152749;0.00509165;0.00712831;0;0.00101833;0.00101833;0.0295316;0.0631365;0.0672098;0.0784114;0.0885947;0.0997963;0.0743381;0.0631365;0.0417515;0.0112016;0.0101833;0.00305499;0;0.0244399
0;90518;7246;1;29;1;0;0.00929;0;0.0365985;0.0484392;0.0452099;0.0635092;0.0592034;0.0409042;0.0365985;0.0258342;0.00753498;0.00753498;0.00215285;0;0;0.0193757;0.0613563;0.0592034;0.0818084;0.101184;0.0871905;0.0699677;0.0721206;0.0312164;0.0204521;0.00538213;0.00215285;0;0.0139935
0;100003;7246;1;38;1;0;0.01202;0;0.0282862;0.0249584;0.0374376;0.0407654;0.0382695;0.0191348;0.0216306;0.0141431;0.00332779;0.00582363;0.000831947;0;0;0.0282862;0.0790349;0.078203;0.104825;0.104825;0.0890183;0.118968;0.063228;0.0399334;0.0341098;0.0133111;0.00249584;0;0.00831947
0;100006;7246;1;30;1;0;0.00927;0;0.0463862;0.0431499;0.0496224;0.0658037;0.0582524;0.0463862;0.030205;0.01726;0.00862999;0.00647249;0.00107875;0;0;0.0280475;0.0431499;0.0560949;0.0906149;0.104639;0.0862999;0.0755124;0.0658037;0.03452;0.0151025;0.00970874;0.00107875;0.00107875;0.0140237
0;100009;7246;1;19;1;0;0.00919;0;0.0402612;0.0413493;0.0489663;0.0642002;0.0685528;0.0435256;0.0250272;0.0217628;0.0152339;0.00761697;0;0.00108814;0;0.031556;0.0576714;0.0554951;0.0826986;0.0881393;0.104461;0.0729053;0.0576714;0.0282916;0.0184984;0.0119695;0.00108814;0;0.0108814
0;100011;7246;1;34;1;0;0.00923;0;0.0335861;0.0444204;0.0390032;0.071506;0.0628386;0.0530878;0.0303359;0.0270856;0.0151679;0.00216685;0.00325027;0;0;0.0314193;0.0520043;0.0650054;0.0736728;0.0790899;0.0747562;0.0812568;0.0725894;0.0368364;0.0216685;0.0108342;0.00541712;0.00108342;0.0108342
0;100015;7246;1;51;1;0;0.00984;0;0.0284553;0.027439;0.0477642;0.0630081;0.0579268;0.0518293;0.0355691;0.0193089;0.0121951;0.00406504;0.00203252;0;0;0.0213415;0.0447154;0.0630081;0.0721545;0.0792683;0.102642;0.113821;0.074187;0.0376016;0.0203252;0.00914634;0.00203252;0.00101626;0.00813008
0;100018;7246;1;8;1;0;0.01056;0;0.0340909;0.0407197;0.0331439;0.0492424;0.0445076;0.0369318;0.0388258;0.0284091;0.00662879;0.00284091;0.00189394;0.00094697;0;0.0340909;0.0530303;0.0473485;0.0729167;0.100379;0.107008;0.0776515;0.0643939;0.0445076;0.0265152;0.0160985;0.00189394;0.00094697;0.0340909
0;100021;7246;1;46;1;0;0.00912;0;0.0614035;0.0460526;0.0559211;0.0635965;0.0559211;0.0263158;0.0339912;0.0164474;0.00328947;0.00328947;0;0;0;0.0285088;0.0592105;0.0701754;0.0964912;0.0942982;0.0953947;0.0877193;0.0482456;0.0263158;0.0142544;0.00438596;0.00109649;0;0.00657895
